Read	ReadCov:RAW	ReadCov:PHMM
e1273b26-fa48-42c5-8895-ff6f20d27c5a	78.716	97.640
e12ea26d-c270-487c-9cdc-128a40c403de	71.649	98.815
e155a316-a08f-4033-991b-cab230ee2cf1	72.045	96.983
e15975fb-0f55-49e2-ad68-5714480f902f	77.808	99.649
e159b87b-5882-4e84-ba9c-0f20da1ef6ac	57.935	99.138
e15ae6ed-9ea8-4ba4-8b2e-4e94a352d6d9	75.953	98.635
e15c5756-1429-49ce-bac0-a5347038a8b3	72.881	99.761
e15ec3ed-66de-4d4e-8748-81c7e2259eae	88.552	99.375
e15f9d2c-a67f-4fd2-aef3-4b677d97978e	87.105	97.681
e161f6dc-9096-46b8-931b-1bc240386651	82.869	99.483
e167969e-7b86-49e5-ab9f-3ec86e83c8e1	84.554	99.684
e16be747-f815-4dc7-8f87-41824918ee9a	74.465	98.583
e16c2459-2ba2-48fa-918e-a249df541562	76.423	99.823
e16d11bd-f3b3-4072-9ac5-961f7b5d81da	91.548	99.550
e16d28cc-96e6-4839-8cc9-54efe62123b6	82.529	99.870
e172a8a1-cedc-4c20-880b-251df44323ed	77.608	99.643
e1744a29-b319-4348-b7f5-942505a78ccd	77.540	99.313
e177bca3-60d0-4c0d-97ae-58ee182e8870	74.471	98.994
e17c923a-15ce-4e77-9d78-3f7fdb3081b7	77.230	99.485
e182c7d1-d03f-459c-84dd-81ebf494e4b1	73.693	99.777
e182d3d9-48e3-41f7-bcc1-d375d52f8bb4	75.972	99.274
e1882380-8ac3-4961-a146-30157ccd214c	75.578	98.164
e18867bc-4a24-4566-92c4-5aecf6b5c9fd	81.914	99.616
e18c2686-ef4c-49e5-aa76-cd90fa639f89	92.104	99.605
e18ddd3b-c2e7-4889-b0ae-1763f8fa2af5	76.744	98.763
e18ea9d5-1c61-4cee-af63-1a23e7c4b762	75.944	99.451
e191017c-86f9-4338-a012-438d9b8ea7bf	77.394	98.980
e1963eea-5b57-4c4d-823c-9bc2d12ed0a8	74.259	100
e196c387-0ddc-418d-8ced-3609e9b9a162	75.533	97.955
e1987da1-4583-4552-a1a3-1c051727dbd6	77.807	99.493
e19eeb48-2f53-48cc-b529-eea846439a9f	72.638	100
e1a38b43-bb87-4fbc-9964-bdc6c7bbac23	76.946	98.669
e1ad8546-6e3f-4e91-8bd4-997d67a09b2f	75.639	99.115
e1ae9218-f6fd-4ef1-a498-943d7cd1856b	80.215	98.971
e1af5be3-3681-469d-9824-0e75c8e21273	73.740	99.380
e1b2a450-6538-4a41-9fe9-8ba27272dbb9	79.689	99.850
e1b9c841-c6b3-4031-85ba-e2d0b391afd5	76.747	97.759
e1c7ca23-6635-4e2d-85cc-c8d8c9ad472a	73.222	98.776
e1c84849-0f3f-4aed-892e-a90ac2c90ce6	85.152	99.581
e1cf5102-88f7-44c6-97f8-779b1feb1f4c	76.571	98.893
e1d22cf5-914c-4382-b40f-227ab8ddc7d9	73.684	99.775
e1d23515-8e2c-4ba5-8df5-b5ffc5e36150	78.225	97.637
e1d42759-113c-4f9b-a37f-cc6110792b20	86.356	99.722
e1d5aa5c-d8b0-4d03-bfa8-10e83deb207c	82.463	99.747
e1d74b35-a616-4eb7-b574-668ade4f2db3	88.659	99.229
e1d89ceb-bf7a-4a7a-a438-c3384ee94957	73.886	99.174
e1da0114-4891-4058-977b-65e7355f5897	91.947	99.800
e1da1d4f-2295-4985-b48b-2be1798be939	81.828	98.448
e1dbe043-4510-46bb-87c8-f5879a343904	71.981	99.332
e1dc02eb-68ce-43c9-92cf-574645ae33eb	73.740	99.793
e1df2761-5a38-445d-a738-a1d5f6c44c19	78.146	96.469
e1e2f380-4aaf-4402-9210-4fcf14a8ea0e	80.998	98.568
e1e3ddce-3eff-444d-830a-797fa8263b21	75.538	96.897
e1eb41be-352e-4152-ab8f-97e4dbfbfc50	82.655	99.613
e1ec5bca-0ddd-4e89-8768-d89a0f20b140	74.303	99.174
e1f331ee-83cc-4458-b918-cc49b38193d1	70.055	99.469
e1f3eaa3-47f2-4b3c-9b7b-9e00c1e0434c	85.195	100
e1f81b8c-e623-41e5-8b09-2b84018d1f86	80.312	99.702
e1f91479-0480-4923-9541-ae77323d34d8	78.125	99.558
e1fdeca0-8546-4b9d-93e3-b34d18e60862	77.913	99.481
e1fe563e-6b15-4b24-bc9e-e92632c5ac9d	92.311	99.501
e200a3fd-cac6-432b-a99f-30794508d83d	77.733	98.646
e20283a5-02d5-4855-8d30-d76fc943613a	92.438	99.901
e20341b8-15c7-4742-a850-9cedc4e475b0	71.292	94.503
e20fa6b6-1abc-4b72-907d-5fcbd0cc76c5	74.768	99.588
e21344c3-abbc-45b4-9a5e-d09c042b6c4c	81.943	99.233
e2154a75-ad9a-4f17-b6fe-b6c0ef9a6bf8	76.278	99.261
e2185941-8693-489d-9e2d-ed9f2ed73c8c	84.967	99.744
e21da18e-71fb-4287-a7c2-264a19bf3eb0	67.305	92.715
e2219216-410d-45d9-a5bb-4914411cede5	75.035	99.436
e224770c-cfc5-4b4c-8272-c48b7fc6933d	87.687	98.906
e22c82f5-6182-47d2-b5be-88ce7b802d32	82.328	99.487
e2325d66-328e-4743-a674-d62472c2c7b9	72.259	98.864
e2339443-dc4c-4710-bf62-05edf0482db2	74.040	99.381
e2344f7e-133c-4282-bb98-906175824dd2	77.428	98.606
e2377b17-8664-428e-a643-faba28ba7c0a	74.571	99.376
e239d553-b275-4cf2-bd92-000325f7986f	71.429	98.904
e23b30a1-1a74-4aa7-85fc-29e549b945e1	77.808	98.628
e23c9c01-f40f-4223-95bd-f5a8d2865a10	74.671	99.559
e23de0fe-56b8-44e5-b61f-589e18948b0a	79.878	98.198
e242f58a-8292-42fc-aa60-3b032c58fec6	77.446	99.650
e245cbba-2064-41d8-8be8-8c83e95f10f2	77.459	99.298
e254bba4-2814-4088-8e1d-95432c188fae	74.832	96.528
e2599be3-6493-42ff-9dfb-f864b81e2f9e	89.994	99.721
e25cfdbe-5ae5-4e55-a0f5-9e02d545c0ea	75.414	98.013
e25d776a-c4eb-4b88-aa6a-ece91ffad4db	84.753	98.953
e2657ecb-9bf7-4704-a553-e3eb53c9203b	74.674	96.949
e2695866-03ee-47ab-a590-fc0245f50efd	81.911	98.888
e26cf6f4-aa1a-4811-b1eb-4eb9de38c111	89.079	98.692
e2760291-ea8a-477d-9f7b-fc4d3bf837cb	82.004	99.869
e27658ee-732d-4429-bb8b-a6a19d466553	77.724	97.568
e27d2ce7-b80b-4752-b62d-462ad7917b9c	75.144	98.679
e27d80ae-5384-4e9a-819d-7897862b5616	86.223	99.452
e282f7a3-cf58-4157-82ca-5b72706c55d8	73.659	99.574
e283b509-8497-43c7-a65a-9293bf12af14	91.702	99.746
e28a9acc-f8cc-47d2-ae75-c8a2ecb7a990	86.587	99.634
e28bd900-bf3f-46f8-b180-f6053ee205a9	74.963	99.416
e291ff59-f097-4911-bbff-1084239076fa	61.947	98.592
e2927aca-a0a6-4e1d-97da-afb36405851a	83.619	100
e294d8d3-8db3-49d3-b2f6-82246440955c	79.097	99.551
e2967dce-2782-4001-bc03-7f6f5573133f	74.228	98.364
e29baba9-54cb-4953-90b3-8405c5341737	72.451	98.755
e2a135b7-674f-4afc-a732-744e307d9fc9	72.150	100
e2a26722-5401-4a09-b5db-ea84f266ac9e	71.252	97.872
e2aa5aab-8fd0-4922-8913-891d073cd20d	83.673	99.487
e2b2f497-0043-45e4-82de-e750b9ac7dc4	78.100	99.328
e2b45641-ce0b-48a6-98c4-d70b683958c8	78.791	98.810
e2b961b8-6cf1-4d47-9916-d43744014623	75.905	98.022
e2bb0868-bb60-443f-9116-3d78667da7b4	81.924	98.726
e2c0363f-1369-43a5-a66b-65bc2e4f7b0a	76.184	99.118
e2c14a88-8194-455b-b1a5-f982bee18d05	73.515	99.346
e2c58c7d-3d67-497f-a664-d568da5d3d5b	55.138	95.238
e2c68d2f-67fe-4b05-bbb3-02e690630cab	75.490	97.117
e2cbd6f3-d8b3-41c3-8219-7cb4186eebc7	75.156	99.793
e2cc372a-4c8b-40e1-90b9-7e380f73cd19	80.733	98.467
e2cdc31d-a8e0-49f2-84cd-227bbb867084	73.994	99.167
e2d21f9a-0add-4712-b90c-89b88c28f6c1	76.818	99.109
e2d22d8e-909a-4a3b-bb5d-6213ad2ddf24	82.465	99.232
e2d38b25-91da-42ce-9e1d-7fd2a7c9eef5	77.616	98.706
e2d3b1c9-8174-4b42-95e0-8414697659a8	89.803	99.537
e2d6cee0-bccd-4690-9193-71d59e1edc36	86.757	99.726
e2e53db2-351f-4a23-83c1-72ef67799cc6	76.891	99.636
e2e5f08e-04d3-4e56-aa21-f6d298e8343e	82.162	99.745
e2e64e41-84b0-4bdc-8454-3a32512797f5	75.207	99.453
e2e7c76e-979b-4719-976b-1ba49edfd8e1	77.610	98.776
e2efb89a-9e69-44b2-83ee-485a7c143293	19.859	98.874
e2efb89a-9e69-44b2-83ee-485a7c143293	65.887	98.874
e2f446d3-71e7-4693-97ac-f36597f16e2c	75.410	98.221
e2f7efbb-ae8e-4c31-8da4-359eb2febcfa	72.866	97.951
e3049d80-1f74-4329-b64a-f2d3a39e0f1e	79.006	99.652
e308c078-7c90-4517-b5d8-35b0a50869bd	75.474	99.422
e30a2a88-382f-4cd3-b352-4f9227f39681	75.115	100
e30a4be6-bab8-4d73-a0d7-21facbc83e0a	73.009	97.059
e310412d-a910-43eb-9f20-b159f1cc9e7c	77.939	98.990
e3115f10-0f07-4edb-b8fd-02dccbc52bfd	73.605	97.006
e31654e5-e1d1-4ea0-9909-fc8ebbbe067f	85.800	99.136
e31d9704-b548-450c-9f24-7d1a6260254d	76.871	98.946
e31f1ed6-1742-40a7-b04f-2fed7bc9dd73	75.927	86.823
e31fc3b9-c6be-441f-996e-767410596a54	79.548	99.702
e3266694-8c8d-4069-b61b-d91a9d432a98	80.266	98.808
e3295059-6c48-49be-be7b-88b463e582b4	74.334	98.148
e32bcf4d-d054-4847-8a64-466def0d6573	77.704	99.487
e3378cd3-ef19-47fa-a7e6-79787b382493	76.605	99.628
e338b654-3a32-45d0-9c45-cb25afdb508d	84.068	99.467
e33c1780-2341-4688-af7c-20a5b6197b86	69.005	93.512
e33c736c-0ea3-42cb-8ba0-fcdc31da7762	72.986	98.298
e3420c74-0226-400b-b7a8-7aeb941ff302	70.342	95.957
e3449dcc-b64f-4ca0-af76-a30172d79457	75.333	98.424
e34e1f06-47ed-4e54-9b5c-917860c05f3d	71.527	99.272
e34eadd3-afeb-4389-861e-f946340bb881	74.545	99.558
e34f1bcd-38ca-41dd-aa03-0e195c4c7248	78.836	99.499
e34f27bf-f092-49b4-8b50-d651837a1bea	73.786	99.125
e350f5c9-5058-4e59-b643-1fa9464797aa	71.763	98.710
e351d37f-ffc9-4dc8-8670-64807070bcab	74.686	99.359
e35258be-6ae7-4ce0-ad4e-19c511878d2f	89.756	99.806
e357716e-abe2-47c6-b94e-298108cbc78d	82.755	99.620
e357b475-8800-40a4-b02b-06a381b5aa0a	74.311	97.706
e35d362c-c5bc-45de-9988-4028993194dc	87.530	99.818
e35f1c39-71d0-411b-a5b7-3909eef99595	76.628	98.704
e367913a-2d1d-4a2e-bff8-789b0e4e0940	77.674	99.486
e36813c8-51ea-44da-904f-088a260b8353	88.813	99.694
e36e68ea-94be-4bbc-8d8b-107d39f2e822	79.241	98.894
e37425c0-52d6-41fa-96bf-c34a62df0ee2	72.043	97.303
e374edfb-9db5-4656-9d5c-e9c1614bde94	83.459	99.871
e37a088c-b3ef-4df0-a457-c64618469f76	72.516	99.147
e38aaa68-59e6-463b-b517-282d340b1701	77.328	99.304
e38d7591-f71a-44f5-83df-8b64438c97a9	75.035	98.519
e38db75e-5c4a-4eb8-8817-c99849152e0e	73.312	99.572
e38dfd56-8918-4fa2-9125-cfe6631cf9d3	83.816	99.360
e38eb798-520a-4eda-aa1f-11077776974b	74.123	94.766
e3920847-d3ba-434e-8105-d04d63ff2a30	75.459	98.797
e39a84a9-b64a-4662-90da-77161bc05811	72.607	98.200
e39bfe5a-ea68-4ef5-b9eb-8276dd48b77f	76.810	99.652
e39f4757-ae3d-4b6e-b2de-ef05eae38c9d	73.476	99.174
e3a3022c-596d-4ea1-89b2-d51e8db94884	77.834	94.866
e3adf9d4-6c43-4cd8-a031-cedfdd40e8cd	85.658	99.656
e3ae1f51-f4ff-41d7-9362-ba4d7934a3ae	92.232	99.854
e3b7735c-24e9-42de-9079-14a3bcb98a65	76.810	98.276
e3b9187d-4c3d-407c-ac5e-ae8e92732ffd	77.766	98.062
e3ba9eae-e67b-41ff-a89c-e674cbdc8bb0	87.729	99.615
e3c1a047-20e9-48b9-a803-51087420db8a	83.778	99.362
e3c2e3ff-76a1-4dfe-aa0b-3a77d24fa386	73.594	98.536
e3c4d6bd-c263-4f0d-971e-0c0bf6c42078	79.429	99.405
e3c8f9e8-894a-4868-86f4-9309867b03d0	74.791	99.332
e3c9b8a3-6211-4375-8fb0-dc46be54d3db	83.628	99.336
e3d7ac53-1bf0-4ac1-aef8-be33f7178a43	76.841	99.304
e3d7aced-59d5-4b0a-bd8b-2b7c2ec3623a	75.839	99.121
e3dd6249-f25a-46b7-9eaf-930aed42a431	73.773	98.971
e3ea60c1-4c96-4cc1-a459-1a54ccab5850	89.816	99.410
e3eb4e67-037e-433e-8f01-3152e0c0e640	72.727	99.785
e3f1030a-6843-471e-a7c0-3d5b60c53aab	66.585	97.666
e3f888de-54a9-45cb-9e11-4a321bde6ca3	74.040	99.793
e3f8c891-24e6-474c-9970-b1b6b2cf6937	73.824	98.950
e4035eb4-ec03-4898-a19b-9bc946e00f99	76.768	99.812
e406d245-c1eb-47e0-a26e-96c36e2e3dda	76.535	99.645
e40c1093-eff9-4ba6-bc6d-e9cbbfe3db41	75.887	99.628
e40d65a2-9bee-4975-9740-3378ef085541	69.630	94.758
e4123495-9bcb-495e-940e-8f1c1cea4813	88.715	99.920
e4134e1f-4153-47fd-bc14-76a90f727131	76.996	99.299
e4165189-df18-4c63-91ee-f5be93e96b28	87.126	100
e4168502-33a0-40cf-98f8-7c7c518865ee	73.886	97.566
e41752c1-5053-494c-a8bb-6d999264e067	73.780	99.177
e417cc0e-1fd2-448f-a15e-4e1b126fd88e	76.923	99.437
e41e4f25-54a2-45da-bc77-859d6b6a6226	72.917	99.129
e426f2c4-d1c4-41f1-a03c-e65721d5543d	56.085	97.685
e42ed307-bb1b-4921-a87d-a38738be0e54	73.660	99.174
e4306f9b-f562-496e-9e53-4b0b62c25db0	74.566	99.366
e431dad5-5d57-4e55-939e-c8342d7fbcf6	74.218	98.225
e435a580-c3d3-4a71-9eb0-fa09aa61a21c	77.310	98.957
e436cbc0-21bd-49e0-a153-8faf64adff15	72.269	98.624
e4392b80-4366-49c9-aead-5f33d88f726c	86.876	99.539
e43f3880-4a27-4908-96e5-54951a13bba2	79.782	98.505
e44050e4-b2e1-4021-83dd-0151d7887f87	76.084	97.323
e4411f80-ada3-4022-966b-d67a12c7015e	77.030	98.077
e4437c7e-da92-4106-a03c-708f773b574d	73.813	99.174
e443c17f-6f03-44d7-9fb2-0bf7e0b7eeb1	86.887	99.815
e44d8018-69cc-46ea-969c-81965ce907b4	74.714	99.429
e44e4126-f500-44bd-a538-aa3395f84f24	80.574	93.348
e4574912-beba-45c6-a72c-dd55e3eaf575	80.233	99.138
e45ddcde-26a3-4787-bea4-a650f819e1f7	72.115	99.335
e45ddf1e-1e0e-492e-b3f4-698266353013	86.360	98.723
e45ed0e9-638c-4fee-9edc-5710f27bb3c8	87.231	99.726
e461782d-074c-4082-aa9a-c4a55a38b47c	87.372	99.730
e463a54b-0555-44c6-acb0-b6a4ef19fabb	73.725	95.270
e46664df-8814-48f8-8c6a-e8c477ca5679	72.331	93.636
e468b55a-8b77-43a5-b366-1e7f0b584bfc	79.211	98.206
e468df10-04b1-46c8-987a-af854542aa49	73.095	97.107
e46a1c3b-dca8-4228-a26b-ebdb134b1cec	75.538	99.594
e4702eb6-6c63-4cfb-b0a0-bb7e4e831883	76.998	99.578
e478342f-5b4f-4620-82aa-7a5dc5ff2e67	77.655	99.295
e478b1cf-3f2d-4281-a01e-abeb6decbe0b	74.154	98.973
e47e736e-15c1-434b-83f6-09b9c8871a49	77.793	99.477
e4860d02-aff0-4133-acaf-3edacab37d7a	84.923	99.680
e48631ed-ad41-42d9-a790-9f21a34dc184	77.548	99.646
e48a846f-97ba-4f29-b1c2-28e81369bad0	78.189	99.649
e48f2d00-a035-4863-9b6c-53890a1124ea	86.776	99.404
e4958283-57c3-4127-a9c3-5e99a30b9b16	81.770	98.980
e4980f1f-80f2-4969-a3ff-89ea45af2354	73.264	99.198
e49949e3-95b6-4b42-ae31-a151151b09a4	73.633	98.913
e49d6465-b06d-4dd6-bd78-34b29b2a559a	74.581	98.986
e49eea7c-546d-4f57-8e72-4f94c0ba9747	91.454	99.715
e4a9634f-cd3d-4c37-8430-52322580b60f	76.703	99.468
e4af6641-b4d0-4c52-9644-3265ccab67b6	81.828	98.132
e4af71ef-6112-4162-ac6b-35675266963b	75.505	95.972
e4b16b48-7a7a-486f-8e99-8a1080961ceb	73.538	98.958
e4b20661-48cc-4120-9ed3-27f4b0baadd9	85.968	99.440
e4b7741d-933d-4e8c-aa51-b1b4c37ecd8b	73.003	99.560
e4b8d497-20d5-4a6c-8f57-70fd1eb8f91b	93.094	99.757
e4bfd40e-f58e-48fd-b7c4-810586141bf5	82.227	98.074
e4c09f82-9b93-431d-a98c-721fa95f745c	72.659	99.379
e4c4ff95-68fe-4e19-a76e-a10445a87e9c	78.657	97.474
e4c96dd8-eaff-44b2-9d81-9f0e311beb58	75.600	98.949
e4caca78-5ab6-4e6d-817d-d2782db69cd3	77.016	99.652
e4ce8e13-871e-45a0-8343-367610ead63f	74.404	99.787
e4d4e375-e833-4317-b16d-0550653e13e6	74.548	96.230
e4db7e0b-f2d5-401c-86d5-946993fd6506	86.561	99.818
e4dc3345-bde0-48e6-b980-9f4d21e2d5b6	75.161	99.573
e4e48897-1b5a-455a-abe3-e45f29454fdd	74.576	98.978
e4e9d848-c9d0-4b72-92b1-03413d328084	74.419	99.376
e4ec99a8-fa7e-48d1-ab75-88752c25e77b	79.977	99.418
e4ed5136-421a-41fc-8cda-fd4a3bb5f19e	74.799	100
e4ef1051-552a-42d2-b680-68fcc4dc6c69	78.417	98.643
e4f4b2fa-35f8-4135-be66-94d06a72fee6	81.983	98.843
e4fada25-d24d-4f46-b8cf-bf5d5b7262c7	90.949	99.333
e4fb9794-85cb-477d-9782-ca835da7ab3e	72.952	99.158
e4fd0c1e-2872-40ef-b112-3efe779897d4	76.266	99.618
e4ff9058-681d-4900-bc09-a87d9d9d2998	72.681	98.853
e509b279-77b9-4232-ae7a-96c645196124	74.806	99.174
e50a564b-eb8a-431c-841f-187db7315ae6	74.718	99.358
e50ab583-dc0d-4460-b1a4-23b989a178f2	83.743	98.449
e50e208d-4ec1-4e7c-b7d5-1626e02c0ffc	76.203	99.825
e50f7715-b220-444f-a247-c4aa4402691e	75.489	97.804
e513a269-664e-4719-aa40-3c8feeb699b4	73.684	95.926
e51693c6-48f5-4ac9-bee5-7616fe7e529a	75.076	99.393
e5287394-ec3e-4c97-826f-6ec9746d600b	73.269	98.485
e52924a3-b9a4-492c-8f57-d28de6669c8e	72.830	99.779
e52943ef-b327-4719-b01c-d506878520f0	75.037	98.649
e52c01ad-0f36-4a3b-8055-e1e3666d6f16	76.068	98.889
e534bf19-58b3-499d-9dc3-d3cbb7094212	75.039	99.384
e5374e76-8550-435a-b1e7-3b71a6af27c4	77.823	98.953
e53aa06a-8f2b-4695-a199-5eff323e9892	74.277	99.388
e53cc233-b00d-48b7-b008-2ae29826114c	71.266	97.773
e53d6a83-a0ad-4591-94c7-4c6522270c04	81.751	99.226
e547b15e-5984-49e7-88d4-6c041da9cc3f	72.052	96.537
e54bdaf1-549c-46c9-8e56-8df096787926	75.214	98.692
e54d8f62-423a-453a-bfec-283c6ee8cc50	76.933	98.515
e550d2f3-9867-467b-afb5-55878bd2697c	81.677	99.496
e5538044-e4df-4c8d-b4d8-00f9d18d4980	77.089	99.825
e556ccd3-9b46-4808-b2f5-e18135f5db75	77.694	98.257
e5574d75-b0c7-4470-91d1-8809b8753696	73.701	96.396
e5598259-e91a-4753-87d9-36a6058bcd5f	79.904	99.550
e55bb0d6-98fb-4da5-a91f-50e287023264	76.177	99.458
e55c6fc2-a00d-4a9f-8f10-a99477265480	89.959	99.612
e5644f06-4f40-4168-8f84-d51cef2f978d	91.810	99.656
e567fa84-f074-4eb0-a5b4-685e4ddb6daa	81.423	98.586
e5689fe3-9b20-4228-ab5b-2ef909a1b61d	73.248	100
e56b01fd-4e37-4120-ab80-cc9184c2b6ac	79.365	99.502
e56caed8-defb-47c1-b3d8-bc988237d522	75.839	98.427
e56cd26f-b282-4368-aed1-57caae1c0f93	73.579	98.760
e57ac908-8f7c-46f1-babe-3325d685485b	82.590	99.614
e57e17d0-32f7-4434-bf7d-3f56c234515c	75.117	99.383
e5878f5b-eaa3-44ae-88b3-3120fd7c7531	74.238	99.184
e58a3f18-9a04-40ab-9fd0-d5e75eeea4cc	74.495	99.172
e58dd15d-4bc9-4178-840c-65dc7889783d	76.860	97.548
e59039fe-2bcb-4c39-af44-390b12df9ca7	73.773	99.172
e59297bc-07ac-4074-a6ce-fc26b426f997	87.881	99.451
e593326f-4166-4a27-95d4-5566e0521f40	83.051	98.987
e594f9b0-4902-4732-b02b-f31fe2a82039	76.136	99.257
e5a3e68d-9d61-4dcb-9cb2-58e5567e4061	92.638	99.805
e5a68cd4-2acc-4283-8218-88b78fdaab48	68.646	98.400
e5a84baf-b2de-49ee-b7e4-fdbd3f5a3fd1	71.451	98.904
e5adae8e-9538-48c7-b3c3-b731cebdf02d	84.431	99.370
e5af4f6a-62c9-4ca4-b6e0-c25c5aa4e2cb	77.556	99.489
e5b3291a-f213-4dcd-a83b-9321ef493961	74.273	99.589
e5b47f9f-e514-4d76-bfb7-5fced2a00b22	75.516	98.084
e5b4bd6a-9f55-4ed2-9c3e-db2d1bfcf48f	73.780	97.581
e5ba4701-4a16-4470-8d00-9c536496b44f	76.121	100
e5c483d1-9718-40b5-ad37-a7be5f3f1059	77.266	99.461
e5c80437-7f2d-4a54-b2d3-d8f6c826039b	78.860	98.780
e5c811da-6fbd-4c44-996f-50d6a3b9a106	85.135	99.549
e5da3ca1-77db-4998-aa4c-8b308c42e280	73.051	97.732
e5db3f0f-c07c-4a4b-988e-e80c8f2ec2c3	71.570	97.743
e5ec6d9b-ec71-4668-8715-4b3a82decf11	72.713	98.085
e5efa1af-fdd7-4d2f-9111-db0862eff55e	91.234	99.773
e5f0c990-2220-46f0-9475-919388bc6f9a	81.924	99.743
e5f28e9e-17c5-4935-b1f1-f171d65ffed1	78.167	98.976
e5f8fd0a-8cfb-489c-ac68-d99b664645e6	72.012	96.162
e5fb8179-ffb3-4ea8-99bc-794d200aa48e	83.159	100
e5fe3b5c-47df-4f67-91d2-e7dc39813c5f	82.092	99.429
e5ff0815-c44f-4c57-81d0-2c6751a0398e	79.705	99.692
e6012302-cf22-42f8-bee8-8bb47c684bda	77.849	98.862
e6054791-e39e-46c8-bd42-1043813fed56	73.003	99.132
e6064e8b-4aad-4639-839b-41ad18175f2c	74.656	99.390
e6079f47-882f-446a-be4a-767ebe585926	68.456	95.550
e608461c-f031-44d5-a6a8-aa2190f4f14a	75.125	98.847
e60fd601-947a-4858-b796-ed6f3c2eeeb8	76.547	99.439
e610fb3e-1652-4233-af48-585abc05cc0d	73.620	99.792
e6121666-b03c-4a8f-98c9-b611a116212e	75.507	97.749
e617bbe7-e72f-4b05-8917-1be55bcf073c	76.135	99.808
e61888dd-8fa0-4dcf-9bee-4e7553801bb6	75.929	99.609
e619845b-c03a-4e19-b6fa-e3015b690fdd	74.830	97.168
e621fdfd-aa6b-4842-90a1-de7c430699e5	73.775	98.842
e624cbbb-50b5-45ab-9cbe-98bb55c9b8b1	71.061	93.988
e6257a59-6312-4c65-aa65-1f7f1e77b4a8	71.855	97.650
e6352506-7ef1-4989-b39b-1ece848076a7	76.964	98.299
e63665d9-9fb4-42fb-a776-268e45181104	83.528	99.461
e6373764-79c4-4f25-a701-2b438c4919c7	92.483	99.850
e63c0c61-f59b-4da5-970a-2c9b95c7360d	72.496	99.562
e63cf872-2212-43af-83b6-57301d408e87	91.946	99.903
e645dc12-7197-4f56-8878-3b9bc0571f9d	71.212	98.121
e64a9ef8-5c34-4fc5-b6e9-4dec4aafd4fc	73.597	92.765
e64d4e2e-ec9e-48d0-bf81-501446e3c4c2	75.627	97.138
e64db703-6927-40a9-b1ff-2fd8fd389da4	75.994	99.614
e6505de9-3b27-4567-a8eb-6d36284330f8	75.697	98.780
e651f156-2e07-4671-a43a-4805f38b55f7	67.979	99.217
e658dbca-ce97-4d8a-8e03-bf97bb83d75d	87.690	99.818
e65e4346-4b18-4753-b19d-0d633ed26945	84.418	99.622
e65eec1e-8dde-4fff-b093-1e2059ed248f	85.636	99.262
e663776d-8fa3-4dff-a20c-b7a068d751c4	90.665	99.333
e664c026-9080-4392-a825-090d39adcdf3	33.047	98.991
e664c026-9080-4392-a825-090d39adcdf3	48.130	98.991
e6667068-6634-4bfd-90b0-f7d6bec22702	76.393	99.617
e66af406-ddd1-4885-abc0-1fe9329d44da	72.627	98.696
e66b7a53-9852-4b96-92f6-48c4d06b0734	75.317	99.251
e66d3b8f-435a-4e3d-839c-3a1ee48ea7dd	76.043	98.776
e66de430-6569-43b5-bb45-1b60efee447c	78.296	98.658
e66e5500-611b-444c-9fbe-480b9bec3aeb	78.744	99.390
e670291e-15cb-47f9-a2ee-72e8f9b672d5	72.512	98.287
e6731465-f722-4e92-9a62-09ec8020c69f	76.944	99.106
e67c2f3d-78e9-496b-8c83-e8b9eadba504	76.934	99.094
e68002a1-75ce-441c-b312-93f0b5281dd3	69.464	95.556
e68329e0-99e6-4763-aedb-563c2470176c	74.882	99.789
e686ce68-432e-4adb-9992-cd79e2daaa76	76.305	98.543
e6870350-6baf-4cb7-ac58-458a4b5d78a0	69.916	96.074
e6875d83-cd6a-4722-816a-bf3486bcc5ad	74.068	98.554
e68d7c73-2a2e-4663-ab9e-72776d23b077	83.102	98.604
e68e2497-6622-47ad-a463-e85564b76d4b	82.927	99.745
e6921338-9794-4c13-87fd-4d798bba89f1	72.347	98.468
e696c462-9f69-407b-953f-ebb60a5dc896	76.820	98.102
e69a5eca-8e7c-459b-84d9-d1b1122e89e6	68.606	96.121
e69c8eac-eaaf-4667-abf6-e52f8418d12d	74.567	99.289
e69cc6e3-0580-4800-a0a4-d54c4248b9c7	38.821	99.262
e69cc6e3-0580-4800-a0a4-d54c4248b9c7	40.546	99.262
e69dbdb5-d323-4975-a279-605a6010de2e	85.525	99.794
e6a464e3-97c9-438f-8af4-5996f6f9163f	76.210	99.123
e6a9a5ef-ed38-4dbb-b22f-f7f2d7f7e1af	76.239	98.861
e6aa0e53-7b39-405d-8726-09f5f50b1525	78.878	98.804
e6b0c236-2295-4b59-a59a-c5c23b362ac0	76.277	100
e6b1d80d-3ee9-4e65-88b3-c41005b571e4	85.122	99.789
e6b364a5-bd10-4ee2-82be-b2eedff3a231	79.881	99.555
e6c164d3-45a2-4797-b226-8e149755ab7b	82.819	99.383
e6c40f54-d053-4b52-9dc3-68ba24a63ccc	74.135	99.557
e6c6f55a-9c3d-4577-8b6a-860f778e79b4	76.667	98.120
e6c7a545-422c-4d8a-8066-6830f72fa360	86.024	98.236
e6c8eb3b-89fc-4b4f-b6fe-e9205c2add60	75.877	98.723
e6d47120-9a2c-4a4c-a700-bebcdf64350b	49.142	64.024
e6d484bf-5de5-4774-83d6-107149903f4f	71.257	95.775
