Read	RefCov
113:593|f302da58-3f90-441d-af90-ecfe5588bdd6	99.588
126:611|3786700b-cfc5-4b2f-a16b-4816739da4ea	98.969
105:586|d20d7e2c-99aa-469d-9a7a-c72ac8fe02fc	99.588
110:591|d5fe91c7-42e7-4a37-a800-d78fe1a9a23b	98.969
110:594|abcd9e82-7537-4797-af14-c421d80df68d	99.175
97:581|5cafc5c1-4730-4cc8-8a38-117b7fdc5967	99.588
109:591|66543c7c-c548-4781-bd33-6ead4c076949	98.557
108:586|af310062-df0f-4a81-a20d-00a9408c3d94	99.588
99:586|6d63bf02-ab56-4305-b3d5-bb096a29936f	99.588
110:601|e8822fac-7bc1-44fa-b177-c6cf358f43fd	99.588
117:603|8b5adce6-6826-4c91-aa49-5fd5e09871dc	99.588
113:596|6b6634f3-321b-43e6-9a3e-89c0c14f89cc	98.557
114:592|5a6984dc-9779-42cb-8de0-db7c0bb70931	98.144
112:596|758abffc-a170-4414-8021-af4f8251bbb3	99.588
108:587|c6442952-b832-4a3a-beab-898745b939be	99.175
108:590|6aefed9e-ccf6-4e36-b82e-5f4d72f0c912	99.588
107:593|472b4652-1d51-420b-8260-8929694ceb71	99.381
101:579|2a801660-0067-4386-acd7-5260feacd873	99.588
103:587|88d139bf-5cb0-4ce5-8b90-aea764090d44	98.557
112:593|50a643b8-cc28-4511-928b-91fb8db076e0	99.175
108:599|6f5cee43-d6ab-41b3-8d0d-b84e1ab91891	99.588
105:580|896b6865-f132-4ae3-916e-f15f20eef8cc	99.588
112:604|f474657a-e0e9-4ae6-94d3-fa3384d7a660	99.175
104:601|6762ec36-8239-4021-b607-c337c7938c72	98.557
109:584|9a8b593e-e13b-4055-9372-2f2e6780ddb6	99.175
99:596|098a3c92-6d8c-47e7-9969-fd1426b17871	99.588
104:594|a154bca2-7bf5-49f6-92d5-fe6f87ecbd3e	99.588
110:592|e29baba9-54cb-4953-90b3-8405c5341737	99.588
107:592|ee18a33d-99d0-47c3-92c9-fb6a4e85e5ed	99.175
119:602|c764a8c3-4bd4-40ce-9539-2ecd4a944acf	99.175
111:596|d34131cc-3a5e-44cf-a2dd-63cdad5018ca	99.588
106:602|f42723c8-fdb6-4ba3-8667-f806b773e7c4	99.381
96:580|7f9d1ec3-499a-4d79-827c-3f2fb97a9fe3	99.175
104:590|a94411d5-7852-4f68-8887-2560d4ba2b67	99.588
111:593|706af62c-ccf5-4739-aff0-622ec8490565	99.588
105:588|210f4bea-d70a-4803-a51a-9bbf5c7b55c2	98.969
110:586|6e1bf319-c74c-41ba-b65f-d27a184ebbde	99.588
107:594|d91b11b2-772a-41da-b167-f251dbf1c863	99.175
98:605|6c43c9bb-87c0-4cb3-a507-3500f81f9109	99.588
103:595|fd263c4c-a3e1-4784-8472-0f7889481113	98.969
110:596|8171a233-72ee-49c8-8fd2-0f254951a420	98.351
108:598|1e67bae0-807b-4300-9f5a-4dd744e59e94	99.588
110:592|70ddede4-23f5-40ae-883e-d3ef718ea5e6	99.588
107:598|dbe7853a-047b-487f-bab4-d1f09dc8ceda	98.557
112:598|25e7b237-32f9-4d80-b6a7-28d16c1380df	99.588
109:591|21b1e529-c56e-4f88-beb0-c03e949bedac	99.588
109:587|950be382-a1eb-42cd-aab3-a3db0dbb4b79	99.588
107:592|c7c0cb3e-b098-4686-aab7-589c34079226	99.175
108:589|3b279ba1-1d9b-45bd-a0ab-5c27468348b6	99.175
101:591|71f27811-d9f2-4a9f-90c4-4a56790daf7f	99.588
110:597|c8fcdc10-5050-4d02-b080-5e1b80975b05	99.588
116:613|4307d2a7-4ea8-454f-b183-6c4b7d02ed19	98.557
112:612|21e953b9-117f-4bdf-929b-9a234e4c3c15	98.557
105:591|119d3943-929e-46d5-a90a-f9bfb7ecbf42	99.175
107:608|ffe52932-4cec-4c91-bdf9-962eda6288f2	98.557
102:580|80f44fac-78c6-40f1-8b66-5e0277b71102	99.588
106:580|90192108-7d9c-45af-85eb-a4fe972a40c7	98.969
116:603|1adb1085-40d5-4a1d-8c54-811e9d83f54d	99.175
109:594|74684eef-45bc-43bf-82d6-dab7262637b7	99.588
113:601|2da63a6c-9afb-49b2-b65e-e89ca163fc9f	99.175
106:607|88525959-5fb0-4796-9b5c-6324ada89be2	99.588
118:607|77cb61ae-2ac4-4fb3-9f8d-8118e432660d	97.938
105:595|d43ae50a-cdb1-47e5-843f-d0c98e30656e	99.588
111:611|61238a9a-01fc-4da2-a231-92375433117b	99.588
101:584|b30ddaa9-9706-4c60-bee5-6e46e10fac35	98.969
105:593|0d38f1ad-82ac-4798-894a-ba0ba8238ba0	99.588
105:606|e3115f10-0f07-4edb-b8fd-02dccbc52bfd	99.588
103:604|2d32b8b9-3423-4e6c-a2d7-286f1ae0b4a2	98.351
104:585|e07c2de6-ecc1-4667-9b9e-6394e1b72027	99.588
106:594|b9ec38f6-fe7d-4537-9d3a-0f76a670dd46	99.175
115:597|fd6cb40f-b2bf-40db-823f-dd7556bb5841	97.938
104:598|c9650cef-ed37-4526-bef7-85adea4b0f2a	99.588
111:604|519991aa-ef87-46ac-a52e-53ef7335d77c	99.588
104:595|605e0e8d-4126-4240-97ae-ca8f761ee698	99.588
186:665|327780ac-1b25-464b-80a7-29dcc412dea0	99.588
110:604|44fcb165-ad08-472a-8d84-536d6a43531c	99.588
105:585|7a45aa7d-9e5d-4dfb-9ba4-de708518637c	98.763
109:598|8228e71a-6ddd-4294-8317-ef85c5e04b0d	99.175
95:579|132a479f-b14d-49c8-9518-81bad7c43439	99.381
97:574|6c817489-0e75-49cd-b4d8-5298ae352c25	99.588
114:607|55c86881-f6df-41b3-872d-6b1e5e7926b2	98.969
108:596|2ee4d573-db4e-4b1c-8807-9e33436baac3	97.526
113:600|c4a14fde-4a7d-4b01-8b7d-8642cf1be8fb	99.588
104:593|3d4bdc62-2c5f-4699-bb91-34456102f93f	99.588
106:594|1157166d-9807-4022-905c-2e2a0b62f524	99.588
99:579|dba7b759-071f-417f-92ee-41cc2e75df97	99.588
109:605|8a8c5b29-6fef-4750-82e6-c00118f94499	99.588
112:593|0bb808e0-e99a-4a25-bdc6-06bc669ce7ae	99.175
113:594|66a6df9d-c467-4be7-a338-31f0cec71a1e	99.588
113:608|b1e3f957-b736-4205-93ff-7b9ddc869021	99.588
107:598|219f72aa-59c6-452b-bf91-7d0acfaf8ca2	99.588
102:590|ddeb1aca-fdf8-429b-ba38-ad83923e9dd6	98.144
110:609|48763836-2a42-4825-b5cb-a7758370e3fb	99.588
89:573|47fd59ad-1689-4f5e-87ed-014f9d248010	98.969
116:587|79499339-512a-46ec-ba5a-28d51bf4d3e0	98.969
115:604|8897a654-e688-441b-886b-39b5c33b67e4	99.588
110:600|a7da6cd2-0c3e-4385-ba2f-ecf1cc5213ab	99.588
88:588|4ea255fd-8c4a-4913-a30e-7a065a9a2abd	99.588
100:599|5ffe5130-7fc1-4283-843d-359e41946ad4	99.588
109:593|22c1518b-b8f4-4262-8092-c1f617777262	99.588
110:607|991abfc2-2f14-495f-aac7-fea35df6de43	98.557
105:603|61c1ed55-4a5b-4ea2-8366-5353f10f9246	99.588
102:586|956ca057-5ab0-4166-ae73-94dd4f3e0503	99.588
104:597|f0d07c8a-3b5f-4047-acb5-47071449277a	98.557
105:591|01474091-e40a-48a2-b20f-5c6ad39dd640	98.969
107:599|82f73b20-8eed-4a3a-bce2-8452e52e46bb	97.732
105:584|b86ce1f3-5864-4821-9d4a-a94b33204943	98.969
107:598|6f010845-5a67-4f93-9975-475876707bee	98.969
113:598|6519c3bb-d944-448a-b3f4-e9e322a1a950	99.588
109:589|4be85ba4-f80b-4f8e-b3bc-52d2f084843c	99.588
107:584|84f3c755-f1a4-4e4f-ac7a-0c5a4f16adf2	99.175
105:592|0f484618-a76c-45e9-a787-39b9c746b18a	99.588
111:605|51eb5e7f-099e-4f49-97a8-aa5e397b2019	99.588
101:593|dfc9121a-38e7-4f41-9690-c5e3d2bb06c1	99.588
114:606|d2adc726-a573-4194-bff7-5cdf002d5ed4	99.588
115:595|55fc0f55-640b-4cd2-b67d-44c56e459fcb	99.175
103:575|1ddad85b-f7e0-41b4-a15d-92c07cd1025d	99.175
92:594|5e37641a-4eee-4801-9964-570c6516ae7d	99.588
103:600|95603fcb-fc34-4417-8dcc-c95dffffe4b1	99.175
110:584|1d0c8bdb-5726-4ec3-b73b-75773353164f	99.588
110:602|78a67eb5-75a4-4b28-827d-79232d37a3ce	99.588
110:594|533399aa-3dc0-43cd-8ebc-24ad9a97dcde	98.969
108:582|d7c86c1a-8f43-40c9-ad60-80878a940f4e	99.175
101:591|7bfab564-cfe4-4789-aac0-b6177135636f	99.588
106:596|d3d320fe-66a9-4199-804f-16eb20d34b71	99.588
109:599|1532f7fe-8ff6-4254-8d9d-ca4795dd3b17	98.969
101:596|c0416c69-5c11-4215-8fb7-f533f25537a1	99.588
109:598|8e5f2d5f-fb83-4f02-a00c-e6392b0edeac	99.588
110:592|56300ef4-411c-4ff4-b1af-9ccfcd0ca675	99.175
106:600|a80b1c4e-8e3e-4f7e-b7b2-d74c35a4c24c	99.588
110:590|d0626eaf-d104-4ac7-946e-9c77b2b8f999	99.175
106:597|d0258133-9866-46dc-b429-aa54ad456bd6	99.588
110:604|fb592277-e415-4673-bbe7-7f391526d2ea	99.588
105:586|c8ce24fd-b370-42de-9246-3078dd86508b	99.175
105:588|324e86d6-4dae-47df-aaf6-8df13c580476	99.588
103:581|408c7c00-5a07-45f7-9c7c-84ebb09f5d83	98.969
109:604|c05b517c-98d2-46e8-9d6c-f3b560d9d0ac	99.588
113:586|f37aed75-85f8-4ec5-b340-80297e41da0e	99.175
113:607|50118243-3de0-42dd-87b1-673422fa3c1a	99.588
105:584|bb41698d-c3ab-4ccd-8d62-588c930761f2	99.588
107:603|804eaa82-a325-45b5-9214-b15d58256c2d	99.588
110:592|64d7cf54-64f2-49c6-b72f-20ca3b36bd1e	99.588
105:593|68839247-4d0c-453b-b4c8-0fdad9dee74a	99.588
109:601|6d93bdcc-0a6e-4ed1-988a-afdd808e7e7d	99.588
99:595|91863bbb-2b73-4994-836e-f9a3344a4085	99.588
130:594|b9e645aa-0989-4aae-b821-5e744d4bdb20	98.557
108:589|0e33c7cb-9acc-4e18-9cf8-8fdc2227e7bc	99.588
111:599|6e897a5d-a785-407a-9946-6f855a5db978	99.588
106:586|f88ec5ae-feb7-4804-a5c7-a7ba516293d3	98.969
111:592|dd9de95e-89f3-4ed4-b151-aadd77e88834	99.588
121:607|b2b1291c-fc15-449c-b24e-4195e115d785	99.588
106:596|0407a2d8-7763-4d1b-8c07-f17a6410f05d	99.588
104:588|5a39df74-eec4-4115-bd06-70a7c8aa6ee5	99.175
199:675|5ff3bfb0-e818-4716-8a21-6d39d3b77d26	99.588
112:592|00e1182f-297f-48e0-ba1e-9b463eab12b4	99.588
105:587|001bd670-2926-4911-9ed9-3be77a0f2353	99.588
106:604|033b691c-9ec9-40e7-973f-9126e6bd0d10	99.588
109:593|09ced3a8-abf7-42ac-ac47-2f92315aa742	96.082
104:602|7781e178-b3c2-410d-a17e-90fe587ba40b	99.588
103:605|6668c82d-9283-483b-826e-41f94e3fe0c4	94.227
167:651|ee774f63-46f2-4da0-b3fe-850ff9be59c0	99.175
104:604|8dc828f4-d121-4922-9c71-927c242cb74a	99.588
110:591|9d2d809f-2c8c-440b-8da8-bcba5613cc4a	99.588
139:619|9fc2fd86-fcf3-4c16-987d-16c6f5efe1ef	99.588
115:607|7e489b3c-3b1e-45f9-8ad4-6c43a3b03d4a	99.588
101:577|042e3a7c-b49d-4c70-a48b-c322a5808343	99.588
114:595|73e358d0-6fde-4a7d-a9f8-574629b0f68b	98.557
105:595|8a435d49-7b52-4440-ba1b-bcfebd860b47	99.588
113:595|7376da75-bb43-4942-8ab7-feb88db50d92	99.175
112:597|1b891c1b-35c5-4657-bf6f-bc512fd29a1d	99.588
112:614|9a123eed-ad4f-4eba-9a1f-a5caddd3cc4b	99.588
109:593|f2e5aab6-da05-4f1c-98f1-bc3d4569e053	97.732
104:588|92647648-532e-4e07-8a9f-f852e0fd2d75	99.175
104:608|ec7689a8-0983-4649-8314-6d4232c37f7d	99.588
105:599|41723df8-71f5-44df-980a-d6d72ba8ec7b	99.588
112:586|a6e082de-b3af-4b83-95c6-e479cf2fb7dd	99.175
105:601|00cfccb1-b515-487c-bcbc-9d0bba1ad006	99.588
106:600|fc4ae275-55e7-4b3f-849f-10b7cbecd462	99.381
105:571|9cb36af5-1175-4dce-a77d-a8f59a534ab4	99.588
105:586|e4e9d848-c9d0-4b72-92b1-03413d328084	98.969
103:582|04b69a43-ebbc-49c7-923b-5de81ae0f350	99.588
112:596|024fc1b0-74b3-4e9f-899e-585b6a961527	99.175
104:589|1e566b60-01a2-4c33-a565-03dfebc2b93b	97.732
106:574|ffcfae06-6a5c-4ad3-8605-56d230d7bef4	98.557
103:591|8e37f54e-dc3f-4e4b-9349-7b734fccdf80	98.969
109:606|c5ceb227-0fa4-4906-9c7a-a9798773ef17	99.588
97:566|62eb409e-e4b4-4cfb-8adf-64307a21a4b3	99.175
112:613|85095935-98a0-46a0-8e55-0edb35f5860e	99.588
102:582|faac2ad7-4009-4d69-ac3c-4f1916e8fe81	99.588
102:597|8360b192-7df1-4c85-bb99-073f3ff0047e	98.969
108:581|f2a95737-8a04-4c87-9f8f-44d75092ae6a	99.175
119:614|6cdf7439-f2a2-49ac-aa26-b04e757ee545	98.557
110:599|4ac57379-248b-4f58-b224-19f973c4adef	99.588
116:596|a4ed3216-bca0-4574-8755-6868dfd8121b	99.588
102:591|ec27e0de-f1c5-449f-ab95-f569ffd1be3e	99.588
113:599|e91c7432-dbde-48eb-b841-23cb1be71bd2	99.175
99:579|59a5a8f8-9e52-4127-890a-bbc5d2feb8e3	98.969
105:589|3889895f-04cd-4865-a2e6-95f041052401	98.969
103:596|6b76d2d6-df6b-4e39-ad96-e5cc88558274	99.588
112:596|3ab0f49e-2521-4848-b739-1255a5eceb7d	99.588
113:605|facd7322-5afc-4f15-81cd-1658b32eee1b	98.557
110:596|8ada39bb-cbc1-4211-bdce-a0e6ded961a8	99.588
111:605|c49e306e-bde2-4d43-858a-64be9e0d9570	98.969
111:603|000b27e8-b4fe-43db-85a7-ff65c6f685ee	98.557
109:589|8c4a2a3b-0ced-47f6-a4d4-6f8de045a9c0	98.969
747:1230|04c01dc9-c460-4608-8a9e-3023cd429bbd	99.381
108:601|5c66a3af-9574-4071-aaa5-f3baa7025840	99.175
109:588|ecac9e4e-92ad-45ca-a5c7-53f41377584f	99.588
117:603|1c11ef13-2366-4da8-85e3-bd9e135b5de0	99.588
108:597|68a56933-af1e-4dea-ab70-e2c4a028f7d6	99.588
99:574|d496fdc9-4996-47ae-b9e9-da417fc5b08b	99.381
108:604|2c8fa0a4-1c00-4e06-b27f-d9d4be1007ee	99.588
110:600|a5c73a6f-325d-40ce-8bc1-7a8fee080230	99.381
109:599|dd1ef104-a96a-4333-b261-7ebfbf58ad4c	99.588
115:605|aa27c898-62aa-4e01-ba46-13a55e96ab1d	99.588
107:593|a4cc01e3-212c-448a-b5db-bf217d1c8057	99.588
110:594|f2c87dcb-1c6f-4603-b71e-a849b2afa68f	99.588
95:577|58dd96d7-e255-44af-a2f3-4f867bcc51c6	99.588
116:606|5b76b2c8-8746-4be0-93c0-172ef16e2ed2	99.588
104:609|dc380ea5-307a-4b49-b96e-b1f96ba24d23	99.588
107:589|33216b37-3156-4276-993d-794b77c2c591	99.175
104:586|03629c78-86bd-4df8-a33b-1df00feff6fb	99.588
119:601|098192d7-a39d-40fc-af51-eb9d4f1eb288	98.557
107:586|ea0882e3-ef36-4b2c-a571-6a86709dea98	98.557
110:596|1b67b948-ecc6-411a-bda6-5ce92d6a5686	99.588
99:556|01005f44-f22b-4c83-a0da-b32d7344d0d9	99.588
100:618|f8e3b5d3-fc8a-4193-b486-2feee2f21d95	98.557
115:600|9f8dacdc-4b6a-4a85-a66f-6a6dc79fa447	96.701
101:588|d30b764e-a526-47b7-97e4-fdcdab404bdd	99.588
106:594|c52acc50-7b7f-4fe2-8ace-04d79214036d	99.588
107:605|29489d09-f8b7-4bfc-b4ee-73e352ed46b4	99.588
105:585|7782e1fc-a8df-4a25-9119-4284f508f489	99.588
110:597|77e37de7-8689-4966-9488-9618e3e02975	99.588
113:609|2d61bf56-0c19-44a3-8915-7bbf2ba10dfe	99.175
113:600|06d70658-59b1-4e2f-b928-884ab577c93a	99.588
112:602|a6594451-daf1-4200-bf8e-2e5a164cc90e	99.588
106:595|5bbdcaf3-f135-4e97-98ed-c9f8710e233e	99.588
105:585|1310db97-6818-4eb7-b553-838834963c15	99.175
107:594|4523b79c-52ce-463f-bed8-0a3fd43250e2	99.381
109:591|0ba842bb-1db9-4bf3-828c-4ce3535db3d0	99.175
117:608|8d64f5f3-db42-426f-b26d-739cd37fc187	99.175
117:603|87a10d2b-7a7e-41f0-8e93-7c78c8939099	99.588
107:599|1bb127c0-6828-45a5-b900-cad813cd463e	99.588
101:578|47a1aad0-9896-4028-9fde-1f252132a551	98.969
110:596|e0e8a755-905f-421c-ace7-7faab5c58844	98.557
107:586|a284539f-9942-4579-9014-bd75b3846020	99.588
109:594|1266febb-d041-4667-acca-dcac8d0d10a1	99.175
105:583|52a1c54d-343c-4f35-8969-00a19bd700f8	99.588
104:596|c8aee992-5cf7-4bdf-a2d0-94348586569d	99.381
105:590|6c0619d8-210b-41f6-a83d-5a93057b1063	99.175
114:600|e41752c1-5053-494c-a8bb-6d999264e067	99.588
107:578|f3a38de3-c208-4a4d-bb8f-acd9ec5b323e	93.196
113:590|637d909e-30b5-494f-b2ce-f47efc9f4656	99.175
110:592|54f66e71-e073-45f0-99dc-9e55a15dd46b	99.175
110:607|ae0727dd-9483-4e66-9038-98edd65b28fc	99.588
107:596|da115d9a-e47c-4db8-915c-bf97eaa48a31	99.175
108:599|6cd5d8c2-5256-4c65-9524-6395d96d4a4a	99.588
106:595|216d9023-233e-4b90-9614-3cf3a350a0c0	99.588
107:601|0277de47-0b86-4ed6-9bfb-d6818f087386	99.588
113:598|7550bbb9-d559-4b5b-8eda-bddc38ccfea9	99.588
110:594|2d1e75da-8cc6-46e7-8f4b-b69fd8b4618a	98.969
109:580|bc46d2e1-ef60-4d02-b50a-25602ad8165a	98.969
101:574|e4306f9b-f562-496e-9e53-4b0b62c25db0	99.588
112:605|8e2fc4ba-9e09-499d-b0bc-1b66162dec24	99.588
106:594|05f8bee2-14cf-4bd9-add3-5238e69a2535	99.588
115:601|b09ff00b-131d-4406-b060-8e0d63b1ad15	98.557
109:595|73cfe3eb-43ef-48e7-bd47-2e3107000980	99.588
108:584|09972871-408a-459d-9c92-18dca6542617	95.464
111:599|c3583938-a306-4b9c-ae56-7b9b2027c213	99.588
113:590|6c66547d-2940-4561-9b7f-bb2b34e224c2	98.969
111:601|81011e65-4757-456e-a3ae-a0a7a3bcff2e	99.588
106:597|bc4c1b0d-2f5b-45a5-af03-67396b21e04c	99.588
107:593|feb55c22-9929-48c3-9eca-aa2946cec110	99.175
106:595|8d8ac170-eb43-4f11-84a9-22917b59c8f7	97.320
108:595|9ccc42e6-9639-42d5-b6b6-1dc6c0b2e7b7	99.175
105:609|7607e454-75ca-4269-bc0a-51b3ac5f442e	99.588
100:594|fa37a01c-303e-4906-b100-6f53ca5271c3	99.588
110:595|7a8335f0-cd1a-449d-bcd3-3b46812143c7	98.969
106:596|e1c7ca23-6635-4e2d-85cc-c8d8c9ad472a	99.588
111:600|f9003c0d-f8d1-415f-a246-5911d820d118	99.588
112:599|a84317f3-e1fe-4159-aecb-650d68facbb6	99.588
102:593|31b1cf67-0e17-46d1-af10-7e90907e302f	99.588
101:575|51865048-b132-4a3a-afaf-7895bc6a5a8d	99.588
105:593|034da1a9-841c-4640-95d5-99ae8f16d394	96.701
110:595|67f8086b-4723-4b7f-aea2-915b3c34fe22	99.588
117:615|e7e06a37-6d09-42ee-bf32-24dd943b01ef	98.557
108:598|0f05298f-a493-4590-901c-0105901f8062	99.588
112:591|848fed18-ab0a-4675-abb4-53cb2b283641	98.557
117:589|769871b3-c1f0-42d5-8020-f14e8e87e5f8	99.588
115:563|0e797a49-af7d-4142-8704-9e08b572a841	99.588
101:593|1b675606-cd7b-4a20-8c0e-e91fbb44b99e	99.588
104:595|f148b41c-d2be-4067-b296-e138e075d7ad	99.588
93:581|cf8f3916-2c4e-46f7-8958-226d2bc445e6	99.588
109:598|b0d62bee-798b-44b7-8baa-9419abf32808	99.588
110:612|82952318-fbca-4e6d-89b6-4615e847d05c	99.588
104:598|e74da2d2-2bb0-4c62-aafc-0825223dc723	99.175
107:588|d4da00f5-74b1-4e14-b9ee-c71230e38549	98.969
107:599|a008da55-7a80-4ade-bfc8-b57550d385cc	98.557
110:597|d7c840c3-e4ce-4b2f-bf87-1dac2604cb98	97.938
111:602|bccf040a-60de-4468-b158-9302d967ec41	99.588
103:602|0f4eb9c1-40bb-4011-a55a-38601072b663	99.588
104:579|22adf021-f3e9-4053-b7d4-e4447c73802e	98.969
108:585|91c4346c-9f0d-4b90-b4d8-a92b03e90299	98.557
111:606|d0248d26-ce68-48be-ae5a-cf1ca51cfef3	98.969
95:591|c090d1ca-9296-477d-adaf-ca2b60a84dec	99.588
112:597|7e9f2d3a-3ce3-4d2a-a8b4-9da815bde41d	99.588
106:592|e993d985-6b63-4796-aa1e-e2607bbd158c	98.557
118:592|aa7e671a-6b95-4a98-baef-1fa241393613	99.588
105:589|c4f6ff34-a2ca-4188-95cc-694315f5fd61	99.588
94:586|b83e1289-93b1-40ea-9918-b75709cb9aa8	99.381
105:599|8269d2e3-6e91-493b-a184-5415ad9c51a6	98.557
108:592|0aa5bf9f-2da4-4240-b44f-a5d64a0ea2fe	99.588
109:599|d471a558-0951-4c1a-8aa4-33877b544e5f	99.588
104:594|3bfcac05-0e49-4628-845d-7a401fa3480d	98.969
103:586|15b57c43-690c-4b8e-ad68-bdc55c83ae4f	98.557
107:587|9a1ba4c0-ef00-4403-8539-97c78d47eefd	99.588
113:592|2220fd4b-eb6e-4dcc-8b82-96830c2180ce	98.969
113:602|1962d4e7-b407-412e-8033-318eace90b84	99.588
109:587|c350c10b-922f-46f7-bb04-d26fc820524e	99.588
103:584|bb0a4ce9-52ab-43bd-b33e-4ee59e39405d	99.588
110:611|60fe6f1c-4f9d-4967-9747-1ded83440ac1	99.588
102:563|98c93ace-f821-475f-9fed-2469eea087b7	92.371
108:597|f84857d7-17e8-4c25-a377-3a536d900c3f	99.588
110:624|21830cbc-b770-4c4c-845a-d4cb43569dc3	99.588
109:600|431708f3-9bd1-4c16-b62b-391782395e36	99.588
116:607|85862778-f680-45cc-88d0-b17bbc4dcc7c	99.588
111:599|4c625d1b-891d-43a6-b9cf-fbaebb63d1ce	99.588
113:596|b6ae34c7-77a8-4a41-9ffb-23f9ca0c5ee2	99.588
108:598|7190f2ef-61e1-4f9e-83e5-8d68d4a2d549	99.588
115:590|fd32de19-16a1-48a7-833b-87697359d340	98.969
100:581|98830f91-c02b-4121-8bf6-7accad4589c9	98.557
103:598|79091183-3d65-4895-9447-3a148e2fc7a7	99.175
103:591|4531a233-1b34-42f1-b62f-ce61c8aad937	98.557
111:608|d5490e1f-d713-4410-a05d-59720759b4e0	99.588
113:610|4a3512cb-4a47-40c7-a666-61f6ab74d1b8	99.381
110:589|f24f019c-c4f4-46e4-acab-295eae4c06b7	99.588
110:563|e21da18e-71fb-4287-a7c2-264a19bf3eb0	94.227
109:603|25b7ca09-d4b9-48f3-94df-73d69c9e618f	99.588
110:596|ffe04860-3de5-48f3-81af-7e55905c067c	99.588
107:588|7c4de975-0802-44e1-99e3-64ab95400f33	99.588
106:511|e68002a1-75ce-441c-b312-93f0b5281dd3	95.258
112:591|5eac7fcd-7548-4ac4-9263-7121063712d8	98.557
114:594|472672e1-e0b7-4695-b7ee-4f66a3c5e4fe	99.175
107:595|3c14bb5c-47f8-4591-900c-17eb6024178d	99.175
113:603|9dcde8e4-516e-4600-85e5-bd7834adb968	99.175
110:587|252f1ec1-cc5d-40ec-8f3b-4103709a547d	98.969
116:601|d55873e3-78a3-4f98-a127-5f2fbe8a8bdb	98.969
109:592|e59039fe-2bcb-4c39-af44-390b12df9ca7	98.969
88:567|02703cbb-4d45-410a-b0a6-b14c521e2658	99.588
112:596|35e603a8-7648-4ccd-b0d1-edfaa51fd53f	99.588
112:608|74b2932f-1458-4a58-9aa7-9933be81b2f0	99.588
107:589|d5aae872-14e1-431c-84db-a60f80eb8c43	99.588
101:588|38cef426-c3d1-494f-aac9-b58cb579bf24	98.557
108:591|1204f165-4b3f-42f7-9250-0ec5e2bcfc2a	99.588
109:596|64ad77fc-4a85-4b4c-8497-bee13d436923	99.588
116:598|900ce12f-8301-4d27-91d6-cd9a9052d0c7	99.588
109:598|9a00c527-1d35-4acd-8b1d-d80b16984ac8	99.588
106:571|9f89ba73-1c4a-4cab-957a-5f6014be95dc	98.351
114:587|61c13f1a-06c9-4fa9-aef8-a58a861fc7f0	99.175
111:603|eb2d41c1-0826-444b-a56a-a509a13ccfe4	99.588
292:781|6c6ab890-7d1e-4477-b877-fb984ef92002	99.588
109:585|b462e504-52c4-4d2c-b8bd-5ea0c14e6319	99.588
114:590|224516fa-94c9-43b1-b932-1ddc47db7fe7	99.588
115:597|7b0cbc2e-d0ba-4836-a34b-16778100d5fc	99.175
102:589|261d68ae-d93e-478c-a692-d1ef261a306f	99.175
108:588|e2cdc31d-a8e0-49f2-84cd-227bbb867084	99.175
107:607|15169dcd-77f9-4550-b909-5cfef56a28cd	99.588
120:620|29380a86-b192-4165-9e41-17d2a91c6245	99.588
108:596|a77eb2da-fa25-4357-bab5-13958030ed83	99.381
76:557|ee78422c-a2fc-4a4b-890e-ba9bc8ac52b3	99.588
103:587|c5928755-e7ca-460d-9fc8-4ede22eb283e	99.175
105:591|c0499295-b856-48d2-9c47-3db04eb419bd	99.175
104:593|c8ff04a8-4d4d-434f-bfb2-3ecc17f5061b	99.588
114:602|fcccf2fe-150b-40a4-a830-4a136a57d7e5	98.969
105:588|47370126-8a26-408f-8a44-20c180d9e830	99.588
96:587|a9d5d305-2f3b-400e-8e60-f618783e6e03	99.588
107:620|83821518-9312-40d8-b2e0-c36184e8c389	97.938
113:584|2cdfaf51-1d05-452f-b5d8-1505e5462a8f	99.588
109:590|ef7d7988-28bf-4e3e-a300-3315385f0cf9	99.588
105:586|a922e42c-1045-4e46-9747-884aa76c7045	99.588
99:579|f798396f-9f9d-4fd3-9729-355548674ba8	99.588
107:592|932700b6-6d65-4a6c-836b-263cc183cfff	99.588
117:601|e39f4757-ae3d-4b6e-b2de-ef05eae38c9d	99.175
106:608|4a3e5353-a11a-4493-844b-0eea13e2e5fa	99.588
116:594|05292421-20ee-4a96-bf9b-6a6cd3e96527	99.588
111:594|688553b4-fe91-45b9-bc5a-5e0bb2b0e470	99.588
110:616|a1b51f32-6dcf-4c68-ab8c-d2762f44f46f	99.588
100:583|0c997904-6cd6-4b25-9573-248330112ae5	97.938
111:593|fbe1e8a9-4cec-4814-aa92-cdebe4f30c91	99.588
109:601|25250098-a3dd-4642-bdcc-bbb6067188ce	98.969
106:602|1917fd89-58e6-42f3-8d14-f60dc819871e	99.588
119:605|1fd55388-f082-4634-b63b-65731de56c5b	99.175
107:594|56549b98-57f7-4e8b-bc7d-68447a68d548	98.969
112:590|9731591a-3b13-48ce-ace0-97378b2831cf	99.588
108:593|c4586e2b-e1a8-4a91-a90b-da7e29e79625	98.144
103:586|24a0aa61-ebb5-41c7-a8e8-64ce087a8f7c	98.969
111:595|4480822d-dba5-450b-b434-fd0b2e2c9d3f	99.588
111:598|0a575ba6-54b4-49c7-bde0-0e582648c7a9	99.381
